등록연도,시군구명,연료별,용도별,승용차수,승합차수,특수차수,화물차수
2022,용인시 수지구,전기,사업용,25,0,0,53
2022,용인시 수지구,하이브리드(LPG+전기),비사업용,54,0,0,0
2022,용인시 수지구,하이브리드(LPG+전기),사업용,1,0,0,0
2022,용인시 수지구,하이브리드(경유+전기),비사업용,228,0,0,0
2022,용인시 수지구,하이브리드(경유+전기),사업용,2,0,0,0
2022,용인시 수지구,하이브리드(휘발유+전기),비사업용,11565,0,0,3
2022,용인시 수지구,하이브리드(휘발유+전기),사업용,49,0,0,0
2022,용인시 수지구,휘발유,비사업용,34601,12,0,95
2022,용인시 수지구,휘발유,사업용,42,0,0,0
2022,용인시 수지구,휘발유(무연),비사업용,51385,15,1,16
2022,용인시 수지구,휘발유(무연),사업용,113,0,0,0
2022,용인시 수지구,휘발유(유연),비사업용,83,0,0,0
2022,파주시,CNG,비사업용,37,3,0,6
2022,파주시,CNG,사업용,0,283,0,0
2022,파주시,경유,비사업용,55015,5102,426,27416
2022,파주시,경유,사업용,788,2205,300,5256
2022,파주시,기타연료,비사업용,1,186,147,771
2022,파주시,기타연료,사업용,0,0,0,50
2022,파주시,수소,비사업용,145,0,0,0
2022,파주시,수소,사업용,1,0,0,0
2022,파주시,엘피지,비사업용,14018,659,8,1121
2022,파주시,엘피지,사업용,1189,0,0,132
2022,파주시,전기,비사업용,1771,2,3,667
2022,파주시,전기,사업용,36,121,0,250
2022,파주시,하이브리드(LPG+전기),비사업용,132,0,0,0
2022,파주시,하이브리드(경유+전기),비사업용,164,0,0,0
2022,파주시,하이브리드(경유+전기),사업용,2,0,0,0
2022,파주시,하이브리드(휘발유+전기),비사업용,10042,0,0,2
2022,파주시,하이브리드(휘발유+전기),사업용,116,0,0,0
2022,파주시,휘발유,비사업용,39804,41,1,261
2022,파주시,휘발유,사업용,45,1,0,0
2022,파주시,휘발유(무연),비사업용,78573,40,0,42
2022,파주시,휘발유(무연),사업용,497,0,0,0
2022,파주시,휘발유(유연),비사업용,96,0,0,0
2022,이천시,CNG,비사업용,8,0,0,3
2022,이천시,CNG,사업용,0,47,0,0
2022,이천시,LNG,사업용,0,0,2,0
2022,이천시,경유,비사업용,29115,3232,314,17068
2022,이천시,경유,사업용,57,612,535,3536
2022,이천시,기타연료,비사업용,1,149,98,407
2022,이천시,기타연료,사업용,0,0,1,492
2022,이천시,수소,비사업용,61,0,0,0
2022,이천시,엘피지,비사업용,5717,283,1,570
2022,이천시,엘피지,사업용,680,0,0,26
2022,이천시,전기,비사업용,847,0,1,302
2022,의왕시,하이브리드(경유+전기),비사업용,65,0,0,0
2022,의왕시,하이브리드(휘발유+전기),비사업용,4032,0,0,1
2022,의왕시,하이브리드(휘발유+전기),사업용,3,0,0,0
2022,의왕시,휘발유,비사업용,11648,2,1,57
2022,의왕시,휘발유,사업용,1,0,0,0
2022,의왕시,휘발유(무연),비사업용,23009,9,0,12
2022,의왕시,휘발유(무연),사업용,9,0,0,0
2022,의왕시,휘발유(유연),비사업용,24,0,0,0
2022,하남시,CNG,비사업용,11,1,0,5
2022,하남시,CNG,사업용,0,175,0,0
2022,하남시,경유,비사업용,34169,2423,225,14427
2022,하남시,경유,사업용,66,118,157,1795
2022,하남시,기타연료,비사업용,1,103,71,326
2022,하남시,기타연료,사업용,0,2,0,92
2022,하남시,수소,비사업용,232,0,0,0
2022,하남시,엘피지,비사업용,6357,331,6,649
2022,하남시,엘피지,사업용,421,0,0,119
2022,하남시,전기,비사업용,1860,6,0,305
2022,하남시,전기,사업용,174,37,0,204
2022,하남시,하이브리드(LPG+전기),비사업용,71,0,0,0
2022,하남시,하이브리드(경유+전기),비사업용,190,0,0,0
2022,하남시,하이브리드(경유+전기),사업용,3,0,0,0
2022,하남시,하이브리드(휘발유+전기),비사업용,7866,0,0,0
2022,하남시,하이브리드(휘발유+전기),사업용,27,0,0,0
2022,하남시,휘발유,비사업용,24372,9,1,145
2022,하남시,휘발유,사업용,36,0,2,1
2022,하남시,휘발유(무연),비사업용,43469,19,0,26
2022,하남시,휘발유(무연),사업용,203,0,0,0
2022,하남시,휘발유(유연),비사업용,54,0,0,0
2022,용인시 처인구,CNG,비사업용,8,6,0,9
2022,용인시 처인구,CNG,사업용,0,217,0,0
2022,용인시 처인구,경유,비사업용,33534,3822,466,19516
2022,용인시 처인구,경유,사업용,205,1026,455,4232
2022,용인시 처인구,기타연료,비사업용,1,123,136,467
2022,용인시 처인구,기타연료,사업용,0,3,0,278
2022,용인시 처인구,수소,비사업용,149,0,0,0
2022,용인시 처인구,엘피지,비사업용,7496,328,5,715
2022,용인시 처인구,엘피지,사업용,1065,1,0,71
2022,용인시 처인구,전기,비사업용,1182,8,0,327
2022,용인시 처인구,전기,사업용,57,46,0,131
2022,용인시 처인구,하이브리드(LPG+전기),비사업용,74,0,0,0
2022,용인시 처인구,하이브리드(LPG+전기),사업용,1,0,0,0
2022,용인시 처인구,하이브리드(경유+전기),비사업용,102,0,0,0
2022,용인시 처인구,하이브리드(경유+전기),사업용,2,0,0,0
2022,용인시 처인구,하이브리드(휘발유+전기),비사업용,5429,0,0,0
2022,용인시 처인구,하이브리드(휘발유+전기),사업용,38,0,0,0
2022,용인시 처인구,휘발유,비사업용,21010,15,0,211
2022,용인시 처인구,휘발유,사업용,41,5,2,0
2022,용인시 처인구,휘발유(무연),비사업용,43541,28,0,39
2022,용인시 처인구,휘발유(무연),사업용,327,1,0,0
2022,용인시 처인구,휘발유(유연),비사업용,56,0,0,0
2022,용인시 기흥구,CNG,비사업용,25,1,0,0
2022,용인시 기흥구,CNG,사업용,0,1,0,0
2022,용인시 기흥구,경유,비사업용,48025,3214,295,10581
2022,용인시 기흥구,경유,사업용,268,635,183,3171
2022,용인시 기흥구,기타연료,비사업용,1,175,131,491
2022,용인시 기흥구,기타연료,사업용,0,0,0,100
2022,용인시 기흥구,수소,비사업용,203,0,0,0
2022,용인시 기흥구,수소,사업용,10,0,0,0
2022,용인시 기흥구,엘피지,비사업용,9889,417,5,526
2022,용인시 기흥구,엘피지,사업용,1165,3,0,88
2022,용인시 기흥구,전기,비사업용,2267,9,2,202
2022,용인시 기흥구,전기,사업용,803,8,0,142
2022,용인시 기흥구,하이브리드(LPG+전기),비사업용,112,0,0,0
2022,오산시,전기,사업용,53,46,0,75
2022,오산시,하이브리드(LPG+전기),비사업용,64,0,0,0
2022,오산시,하이브리드(LPG+전기),사업용,1,0,0,0
2022,오산시,하이브리드(경유+전기),비사업용,72,0,0,0
2022,오산시,하이브리드(휘발유+전기),비사업용,4679,0,0,0
2022,오산시,하이브리드(휘발유+전기),사업용,15,0,0,0
2022,오산시,휘발유,비사업용,17941,4,2,89
2022,오산시,휘발유,사업용,20,0,0,0
2022,오산시,휘발유(무연),비사업용,40755,9,0,15
2022,오산시,휘발유(무연),사업용,158,0,0,0
2022,오산시,휘발유(유연),비사업용,60,0,0,0
2022,시흥시,CNG,비사업용,49,0,0,4
2022,시흥시,CNG,사업용,0,239,0,2
2022,시흥시,경유,비사업용,62555,6205,447,34890
2022,시흥시,경유,사업용,73,160,409,5347
2022,시흥시,기타연료,비사업용,1,141,118,635
2022,시흥시,기타연료,사업용,0,1,0,249
2022,시흥시,수소,비사업용,165,0,0,0
2022,시흥시,엘피지,비사업용,12034,650,6,1169
2022,시흥시,엘피지,사업용,1464,0,0,215
2022,시흥시,전기,비사업용,1459,0,2,240
2022,시흥시,전기,사업용,55,15,0,175
2022,시흥시,하이브리드(CNG+전기),사업용,0,5,0,0
2022,시흥시,하이브리드(LPG+전기),비사업용,130,0,0,0
2022,시흥시,하이브리드(경유+전기),비사업용,201,0,0,0
2022,시흥시,하이브리드(휘발유+전기),비사업용,10621,0,0,2
2022,시흥시,하이브리드(휘발유+전기),사업용,8,0,0,0
2022,시흥시,휘발유,비사업용,39048,15,1,220
2022,시흥시,휘발유,사업용,9,0,0,0
2022,시흥시,휘발유(무연),비사업용,89694,35,0,39
2022,시흥시,휘발유(무연),사업용,175,0,0,0
2022,시흥시,휘발유(유연),비사업용,107,0,0,0
2022,군포시,CNG,비사업용,10,0,0,0
2022,군포시,CNG,사업용,0,6,0,0
2022,군포시,경유,비사업용,24277,2109,136,8555
2022,군포시,경유,사업용,54,119,274,3631
2022,군포시,기타연료,비사업용,0,58,30,173
2022,군포시,기타연료,사업용,0,0,0,116
2022,군포시,수소,비사업용,54,0,0,0
2022,군포시,엘피지,비사업용,5549,272,2,431
2022,군포시,엘피지,사업용,553,0,0,97
2022,군포시,전기,비사업용,660,0,0,112
2022,군포시,전기,사업용,258,47,0,131
2022,군포시,하이브리드(LPG+전기),비사업용,63,0,0,0
2022,군포시,하이브리드(경유+전기),비사업용,52,0,0,0
2022,군포시,하이브리드(휘발유+전기),비사업용,5478,0,0,0
2022,군포시,하이브리드(휘발유+전기),사업용,4,0,0,0
2022,군포시,휘발유,비사업용,16321,5,2,73
2022,군포시,휘발유,사업용,18,0,0,0
2022,군포시,휘발유(무연),비사업용,35465,12,0,10
2022,군포시,휘발유(무연),사업용,72,0,0,0
2022,군포시,휘발유(유연),비사업용,37,0,0,0
2022,의왕시,CNG,비사업용,5,1,0,3
2022,의왕시,CNG,사업용,0,17,0,0
2022,의왕시,경유,비사업용,15961,1379,99,5529
2022,의왕시,경유,사업용,0,127,307,1061
2022,의왕시,기타연료,비사업용,0,46,31,138
2022,의왕시,기타연료,사업용,0,0,0,898
2022,의왕시,수소,비사업용,42,0,0,0
2022,의왕시,엘피지,비사업용,3243,128,2,275
2022,의왕시,엘피지,사업용,231,0,0,69
2022,의왕시,전기,비사업용,661,0,0,116
2022,의왕시,전기,사업용,66,20,0,81
2022,의왕시,하이브리드(LPG+전기),비사업용,30,0,0,0
2022,과천시,엘피지,비사업용,1131,69,0,81
2022,과천시,엘피지,사업용,257,1,0,10
2022,과천시,전기,비사업용,555,2,2,71
2022,과천시,전기,사업용,45,2,0,17
2022,과천시,하이브리드(LPG+전기),비사업용,31,0,0,0
2022,과천시,하이브리드(경유+전기),비사업용,38,0,0,0
2022,과천시,하이브리드(휘발유+전기),비사업용,2441,0,0,0
2022,과천시,휘발유,비사업용,6528,2,1,18
2022,과천시,휘발유,사업용,3,0,0,0
2022,과천시,휘발유(무연),비사업용,9984,6,0,5
2022,과천시,휘발유(유연),비사업용,7,0,0,0
2022,구리시,CNG,비사업용,2,0,0,3
2022,구리시,CNG,사업용,0,96,0,0
2022,구리시,경유,비사업용,17597,1511,141,7927
2022,구리시,경유,사업용,61,194,145,1109
2022,구리시,기타연료,비사업용,0,52,29,148
2022,구리시,기타연료,사업용,0,0,0,36
2022,구리시,수소,비사업용,45,0,0,0
2022,구리시,엘피지,비사업용,3686,247,1,416
2022,구리시,엘피지,사업용,880,0,0,101
2022,구리시,전기,비사업용,503,0,3,104
2022,구리시,전기,사업용,75,8,0,62
2022,구리시,하이브리드(LPG+전기),비사업용,39,0,0,0
2022,구리시,하이브리드(LPG+전기),사업용,5,0,0,0
2022,구리시,하이브리드(경유+전기),비사업용,78,0,0,0
2022,구리시,하이브리드(경유+전기),사업용,3,0,0,0
2022,구리시,하이브리드(휘발유+전기),비사업용,3411,0,0,0
2022,구리시,하이브리드(휘발유+전기),사업용,4,0,0,0
2022,구리시,휘발유,비사업용,11837,1,1,60
2022,구리시,휘발유,사업용,22,0,0,0
2022,구리시,휘발유(무연),비사업용,23138,12,0,17
2022,구리시,휘발유(무연),사업용,94,0,0,0
2022,구리시,휘발유(유연),비사업용,25,0,0,0
2022,남양주시,CNG,비사업용,48,0,0,4
2022,남양주시,CNG,사업용,0,361,0,0
2022,남양주시,경유,비사업용,79559,6993,722,39975
2022,남양주시,경유,사업용,147,705,476,4987
2022,남양주시,기타연료,비사업용,3,285,235,921
2022,남양주시,기타연료,사업용,0,0,0,60
2022,남양주시,수소,비사업용,161,0,0,0
2022,남양주시,엘피지,비사업용,16302,933,8,1650
2022,남양주시,엘피지,사업용,1410,5,0,401
2022,남양주시,전기,비사업용,2815,0,22,467
2022,남양주시,전기,사업용,241,17,0,319
2022,남양주시,하이브리드(LPG+전기),비사업용,194,0,0,0
2022,남양주시,하이브리드(경유+전기),비사업용,304,0,0,0
2022,남양주시,하이브리드(경유+전기),사업용,1,0,0,0
2022,남양주시,하이브리드(휘발유+전기),비사업용,14160,0,0,3
2022,남양주시,하이브리드(휘발유+전기),사업용,6,0,0,0
2022,남양주시,휘발유,비사업용,50645,41,4,412
2022,남양주시,휘발유,사업용,40,0,0,0
2022,남양주시,휘발유(무연),비사업용,100085,79,0,62
2022,남양주시,휘발유(무연),사업용,298,0,0,0
2022,남양주시,휘발유(유연),비사업용,84,0,0,0
2022,오산시,CNG,비사업용,20,0,0,1
2022,오산시,CNG,사업용,0,32,0,0
2022,오산시,경유,비사업용,27008,2730,177,9316
2022,오산시,경유,사업용,82,439,158,1768
2022,오산시,기타연료,비사업용,0,101,89,398
2022,오산시,기타연료,사업용,0,0,0,299
2022,오산시,수소,비사업용,113,0,0,0
2022,오산시,엘피지,비사업용,6246,235,6,415
2022,오산시,엘피지,사업용,820,1,0,54
2022,오산시,전기,비사업용,639,0,2,138
2022,안양시 동안구,하이브리드(경유+전기),비사업용,130,0,0,0
2022,안양시 동안구,하이브리드(경유+전기),사업용,2,0,0,0
2022,안양시 동안구,하이브리드(휘발유+전기),비사업용,7839,0,0,0
2022,안양시 동안구,하이브리드(휘발유+전기),사업용,17,0,0,0
2022,안양시 동안구,휘발유,비사업용,22444,7,0,67
2022,안양시 동안구,휘발유,사업용,29,1,0,0
2022,안양시 동안구,휘발유(무연),비사업용,43840,18,0,15
2022,안양시 동안구,휘발유(무연),사업용,395,4,0,0
2022,안양시 동안구,휘발유(유연),비사업용,37,0,0,0
2022,부천시,CNG,비사업용,26,1,0,7
2022,부천시,CNG,사업용,0,552,0,0
2022,부천시,경유,비사업용,73678,7561,481,32274
2022,부천시,경유,사업용,422,357,552,5082
2022,부천시,기타연료,비사업용,0,109,66,505
2022,부천시,기타연료,사업용,0,0,5,77
2022,부천시,수소,비사업용,134,0,0,0
2022,부천시,엘피지,비사업용,14543,912,8,1684
2022,부천시,엘피지,사업용,3325,1,0,422
2022,부천시,전기,비사업용,1658,3,6,490
2022,부천시,전기,사업용,886,269,0,274
2022,부천시,하이브리드(LPG+전기),비사업용,148,0,0,0
2022,부천시,하이브리드(경유+전기),비사업용,194,0,0,0
2022,부천시,하이브리드(경유+전기),사업용,15,0,0,0
2022,부천시,하이브리드(휘발유+전기),비사업용,12083,0,0,2
2022,부천시,하이브리드(휘발유+전기),사업용,49,0,0,0
2022,부천시,휘발유,비사업용,49848,36,1,245
2022,부천시,휘발유,사업용,113,0,0,0
2022,부천시,휘발유(무연),비사업용,100154,62,0,47
2022,부천시,휘발유(무연),사업용,677,0,0,0
2022,부천시,휘발유(유연),비사업용,122,0,0,0
2022,부천시 원미구,경유,비사업용,2,16,0,68
2022,부천시 원미구,엘피지,비사업용,0,2,0,2
2022,부천시 원미구,휘발유,비사업용,31,0,0,2
2022,부천시 원미구,휘발유(무연),비사업용,0,1,0,1
2022,부천시 소사구,경유,비사업용,0,12,0,27
2022,부천시 소사구,경유,사업용,0,8,0,0
2022,부천시 소사구,기타연료,사업용,0,0,1,0
2022,부천시 소사구,휘발유,비사업용,14,0,0,3
2022,부천시 소사구,휘발유(무연),비사업용,1,0,0,1
2022,부천시 오정구,경유,비사업용,0,9,0,39
2022,부천시 오정구,경유,사업용,0,0,0,1
2022,부천시 오정구,엘피지,비사업용,1,1,0,1
2022,부천시 오정구,휘발유,비사업용,25,1,0,1
2022,부천시 오정구,휘발유(무연),비사업용,3,0,0,1
2022,광명시,CNG,비사업용,9,0,0,2
2022,광명시,CNG,사업용,0,19,0,0
2022,광명시,경유,비사업용,25291,2375,161,9915
2022,광명시,경유,사업용,86,304,162,1912
2022,광명시,기타연료,비사업용,0,47,31,176
2022,광명시,기타연료,사업용,0,0,0,31
2022,광명시,수소,비사업용,93,0,0,0
2022,광명시,엘피지,비사업용,4765,274,4,526
2022,광명시,엘피지,사업용,1215,0,0,123
2022,광명시,전기,비사업용,786,0,0,186
2022,광명시,전기,사업용,121,128,0,111
2022,광명시,하이브리드(LPG+전기),비사업용,43,0,0,0
2022,광명시,하이브리드(경유+전기),비사업용,83,0,0,0
2022,광명시,하이브리드(휘발유+전기),비사업용,5610,0,0,0
